iter	Passed	Remaining
3334	4094	2044
3335	4096	2043
3336	4097	2042
3337	4098	2040
3338	4099	2039
3339	4101	2038
3340	4102	2036
3341	4102	2035
3342	4103	2034
3343	4104	2032
3344	4109	2033
3345	4110	2031
3346	4111	2030
3347	4113	2029
3348	4114	2028
3349	4115	2027
3350	4116	2025
3351	4117	2024
3352	4118	2022
3353	4119	2021
3354	4121	2020
3355	4121	2019
3356	4122	2017
3357	4123	2016
3358	4124	2014
3359	4126	2014
3360	4127	2012
3361	4127	2011
3362	4128	2009
3363	4129	2008
3364	4130	2006
3365	4131	2005
3366	4132	2004
3367	4132	2002
3368	4133	2001
3369	4134	1999
3370	4134	1998
3371	4137	1997
3372	4138	1996
3373	4139	1994
3374	4140	1993
3375	4141	1992
3376	4141	1990
3377	4142	1989
3378	4143	1987
3379	4144	1986
3380	4145	1984
3381	4146	1983
3382	4147	1982
3383	4148	1980
3384	4149	1979
3385	4150	1978
3386	4151	1976
3387	4152	1975
3388	4155	1975
3389	4156	1974
3390	4157	1972
3391	4159	1971
3392	4160	1970
3393	4161	1969
3394	4162	1967
3395	4164	1966
3396	4165	1965
3397	4167	1964
3398	4177	1967
3399	4181	1967
3400	4183	1966
3401	4184	1965
3402	4185	1964
3403	4187	1963
3404	4188	1962
3405	4189	1960
3406	4190	1959
3407	4191	1958
3408	4194	1957
3409	4197	1957
3410	4198	1956
3411	4199	1954
3412	4201	1953
3413	4201	1952
3414	4202	1950
3415	4204	1949
3416	4204	1948
3417	4205	1946
3418	4206	1945
3419	4207	1943
3420	4207	1942
3421	4208	1940
3422	4209	1939
3423	4210	1938
3424	4211	1936
3425	4212	1935
3426	4213	1934
3427	4214	1932
3428	4214	1931
3429	4215	1929
3430	4216	1928
3431	4218	1927
3432	4223	1927
3433	4224	1926
3434	4225	1925
3435	4225	1923
3436	4226	1922
3437	4227	1920
3438	4228	1919
3439	4229	1918
3440	4230	1916
3441	4230	1915
3442	4231	1913
3443	4236	1913
3444	4237	1912
3445	4237	1911
3446	4238	1909
3447	4239	1908
3448	4240	1906
3449	4259	1913
3450	4260	1912
3451	4261	1910
3452	4262	1909
3453	4262	1908
3454	4263	1906
3455	4264	1905
3456	4265	1903
3457	4266	1902
3458	4267	1901
3459	4268	1899
3460	4269	1898
3461	4269	1896
3462	4270	1895
3463	4272	1894
3464	4291	1901
3465	4292	1899
3466	4293	1898
3467	4294	1896
3468	4294	1895
3469	4295	1894
3470	4296	1892
3471	4297	1891
3472	4298	1889
3473	4299	1888
3474	4300	1887
3475	4301	1886
3476	4303	1884
3477	4304	1883
3478	4305	1882
3479	4306	1880
3480	4306	1879
3481	4307	1877
3482	4309	1876
3483	4310	1875
3484	4311	1874
3485	4312	1872
3486	4312	1871
3487	4313	1869
3488	4314	1868
3489	4315	1867
3490	4318	1866
3491	4319	1865
3492	4320	1863
3493	4320	1862
3494	4323	1861
3495	4324	1860
3496	4325	1859
3497	4326	1857
3498	4327	1856
3499	4329	1855
3500	4330	1854
3501	4336	1855
3502	4337	1853
3503	4338	1852
3504	4339	1850
3505	4381	1866
3506	4384	1866
3507	4387	1865
3508	4388	1864
3509	4388	1863
3510	4389	1861
3511	4390	1860
3512	4391	1858
3513	4392	1857
3514	4393	1856
3515	4394	1854
3516	4397	1854
3517	4398	1852
3518	4399	1851
3519	4400	1850
3520	4401	1848
3521	4402	1847
3522	4402	1845
3523	4403	1844
3524	4445	1860
3525	4446	1858
3526	4447	1857
3527	4448	1855
3528	4449	1854
3529	4450	1853
3530	4452	1852
3531	4453	1850
3532	4454	1849
3533	4458	1849
3534	4458	1847
3535	4459	1846
3536	4460	1845
3537	4461	1843
3538	4462	1842
3539	4463	1840
3540	4465	1840
3541	4467	1838
3542	4469	1837
3543	4490	1844
3544	4491	1843
3545	4492	1841
3546	4492	1840
3547	4493	1839
3548	4494	1837
3549	4495	1836
3550	4552	1857
3551	4553	1856
3552	4553	1854
3553	4554	1853
3554	4555	1851
3555	4556	1850
3556	4558	1849
3557	4559	1847
3558	4560	1846
3559	4561	1845
3560	4562	1843
3561	4563	1842
3562	4565	1841
3563	4566	1839
3564	4567	1838
3565	4568	1837
3566	4570	1835
3567	4570	1834
3568	4572	1833
3569	4572	1831
3570	4573	1830
3571	4574	1828
3572	4575	1827
3573	4624	1845
3574	4627	1844
3575	4629	1843
3576	4632	1843
3577	4634	1841
3578	4635	1840
3579	4636	1838
3580	4638	1837
3581	4639	1836
3582	4640	1835
3583	4641	1833
3584	4642	1832
3585	4643	1830
3586	4643	1829
3587	4645	1828
3588	4647	1827
3589	4649	1826
3590	4650	1824
3591	4651	1823
3592	4652	1821
3593	4652	1820
3594	4653	1818
3595	4654	1817
3596	4655	1815
3597	4657	1814
3598	4658	1813
3599	4661	1812
3600	4662	1811
3601	4663	1810
3602	4664	1808
3603	4665	1807
3604	4666	1805
3605	4666	1804
3606	4667	1802
3607	4668	1801
3608	4669	1799
3609	4670	1798
3610	4671	1796
3611	4671	1795
3612	4673	1794
3613	4674	1792
3614	4677	1792
3615	4678	1790
3616	4679	1789
3617	4681	1788
3618	4682	1786
3619	4683	1785
3620	4684	1784
3621	4685	1782
3622	4687	1781
3623	4688	1780
3624	4688	1778
3625	4689	1777
3626	4690	1775
3627	4692	1774
3628	4693	1773
3629	4694	1771
3630	4696	1770
3631	4698	1769
3632	4699	1768
3633	4701	1767
3634	4702	1765
3635	4703	1764
3636	4705	1763
3637	4709	1763
3638	4711	1762
3639	4713	1760
3640	4714	1759
3641	4715	1758
3642	4717	1757
3643	4721	1757
3644	4723	1755
3645	4724	1754
3646	4725	1752
3647	4726	1751
3648	4727	1750
3649	4727	1748
3650	4728	1747
3651	4729	1745
3652	4731	1744
3653	4738	1745
3654	4739	1744
3655	4741	1742
3656	4742	1741
3657	4744	1740
3658	4745	1739
3659	4746	1737
3660	4747	1736
3661	4749	1735
3662	4750	1733
3663	4751	1732
3664	4752	1731
3665	4753	1729
3666	4756	1729
3667	4761	1728
3668	4762	1727
3669	4763	1726
3670	4764	1724
3671	4765	1723
3672	4766	1722
3673	4767	1720
3674	4769	1719
3675	4772	1718
3676	4773	1717
3677	4775	1716
3678	4777	1715
3679	4778	1714
3680	4779	1712
3681	4781	1711
3682	4782	1710
3683	4786	1709
3684	4787	1708
3685	4788	1707
3686	4789	1705
3687	4790	1704
3688	4791	1702
3689	4795	1702
3690	4796	1700
3691	4798	1700
3692	4800	1698
3693	4801	1697
3694	4804	1696
3695	4807	1696
3696	4808	1694
3697	4809	1693
3698	4810	1691
3699	4813	1691
3700	4815	1690
3701	4817	1689
3702	4821	1688
3703	4823	1687
3704	4825	1686
3705	4826	1685
3706	4830	1685
3707	4832	1683
3708	4833	1682
3709	4835	1681
3710	4837	1680
3711	4840	1679
3712	4841	1678
3713	4841	1676
3714	4842	1675
3715	4843	1673
3716	4846	1672
3717	4847	1671
3718	4847	1669
3719	4848	1668
3720	4849	1667
3721	4850	1665
3722	4851	1664
3723	4852	1662
3724	4852	1660
3725	4853	1659
3726	4855	1658
3727	4856	1657
3728	4860	1656
3729	4865	1656
3730	4866	1655
3731	4867	1653
3732	4868	1652
3733	4868	1650
3734	4869	1649
3735	4871	1648
3736	4872	1646
3737	4872	1645
3738	4873	1643
3739	4874	1642
3740	4876	1641
3741	4877	1639
3742	4878	1638
3743	4879	1636
3744	4880	1635
3745	4880	1633
3746	4887	1634
3747	4889	1633
3748	4891	1632
3749	4892	1630
3750	4894	1629
3751	4894	1628
3752	4896	1626
3753	4897	1625
3754	4898	1624
3755	4900	1623
3756	4901	1621
3757	4902	1620
3758	4903	1618
3759	4906	1617
3760	4907	1616
3761	4909	1615
3762	4911	1614
3763	4912	1613
3764	4913	1611
3765	4913	1610
3766	4914	1608
3767	4915	1607
3768	4916	1605
3769	4916	1604
3770	4917	1602
3771	4918	1601
3772	4919	1599
3773	4921	1598
3774	4922	1597
3775	4923	1595
3776	4924	1594
3777	4925	1593
3778	4926	1591
3779	4926	1590
3780	4928	1588
3781	4929	1587
3782	4930	1586
3783	4930	1584
3784	4932	1583
3785	4934	1582
3786	4935	1580
3787	4935	1579
3788	4936	1577
3789	4937	1576
3790	4938	1574
3791	4939	1573
3792	4940	1572
3793	4941	1570
3794	4942	1569
3795	4944	1568
3796	4945	1566
3797	4946	1565
3798	4946	1563
3799	4947	1562
3800	4948	1560
3801	4949	1559
3802	4949	1557
3803	4950	1556
3804	4953	1555
3805	4954	1554
3806	4954	1552
3807	4958	1552
3808	4959	1550
3809	4960	1549
3810	4961	1547
3811	4962	1546
3812	4963	1545
3813	4964	1543
3814	4964	1542
3815	4965	1540
3816	4966	1539
3817	4967	1537
3818	4968	1536
3819	4969	1535
3820	4970	1533
3821	4971	1532
3822	4972	1530
3823	4973	1529
3824	4974	1528
3825	4976	1527
3826	4977	1525
3827	4978	1524
3828	4979	1522
3829	4981	1521
3830	4981	1520
3831	4982	1518
3832	4983	1517
3833	4984	1515
3834	4985	1514
3835	4987	1513
3836	4988	1511
3837	4989	1510
3838	4989	1509
3839	4990	1507
3840	4991	1506
3841	4992	1504
3842	4993	1503
3843	4994	1502
3844	4995	1500
3845	4996	1499
3846	4997	1497
3847	4998	1496
3848	4999	1495
3849	5001	1493
3850	5001	1492
3851	5002	1490
3852	5003	1489
3853	5005	1488
3854	5006	1486
3855	5007	1485
3856	5007	1483
3857	5008	1482
3858	5009	1481
3859	5009	1479
3860	5010	1478
3861	5011	1476
3862	5012	1475
3863	5012	1473
3864	5013	1472
3865	5014	1470
3866	5015	1469
3867	5016	1468
3868	5017	1466
3869	5019	1465
3870	5020	1464
3871	5022	1463
3872	5023	1461
3873	5023	1460
3874	5024	1458
3875	5025	1457
3876	5026	1455
3877	5027	1454
3878	5029	1453
3879	5030	1452
3880	5031	1450
3881	5033	1449
3882	5034	1448
3883	5035	1446
3884	5036	1445
3885	5036	1443
3886	5038	1442
3887	5039	1441
3888	5040	1440
3889	5041	1438
3890	5042	1437
3891	5042	1435
3892	5044	1434
3893	5044	1432
3894	5045	1431
3895	5046	1429
3896	5046	1428
3897	5047	1427
3898	5048	1425
3899	5049	1424
3900	5049	1422
3901	5051	1421
3902	5052	1420
3903	5053	1418
3904	5054	1417
3905	5055	1415
3906	5056	1414
3907	5057	1413
3908	5058	1411
3909	5059	1410
3910	5060	1408
3911	5061	1407
3912	5061	1406
3913	5062	1404
3914	5063	1403
3915	5064	1401
3916	5065	1400
3917	5066	1399
3918	5067	1397
3919	5067	1396
3920	5069	1394
3921	5069	1393
3922	5070	1391
3923	5071	1390
3924	5072	1389
3925	5073	1387
3926	5074	1386
3927	5076	1385
3928	5077	1384
3929	5079	1382
3930	5080	1381
3931	5080	1380
3932	5081	1378
3933	5082	1377
3934	5083	1375
3935	5085	1374
3936	5086	1373
3937	5088	1372
3938	5089	1370
3939	5090	1369
3940	5091	1368
3941	5092	1366
3942	5092	1365
3943	5093	1363
3944	5094	1362
3945	5095	1361
3946	5096	1359
3947	5097	1358
3948	5098	1356
3949	5099	1355
3950	5100	1354
3951	5101	1352
3952	5102	1351
3953	5102	1349
3954	5103	1348
3955	5104	1347
3956	5104	1345
3957	5105	1344
3958	5106	1342
3959	5107	1341
3960	5107	1339
3961	5108	1338
3962	5109	1336
3963	5109	1335
3964	5110	1334
3965	5111	1332
3966	5112	1331
3967	5113	1329
3968	5113	1328
3969	5114	1326
3970	5115	1325
3971	5115	1324
3972	5116	1322
3973	5117	1321
3974	5117	1319
3975	5118	1318
3976	5119	1316
3977	5120	1315
3978	5120	1313
3979	5121	1312
3980	5122	1311
3981	5122	1309
3982	5124	1308
3983	5124	1306
3984	5125	1305
3985	5126	1304
3986	5126	1302
3987	5127	1301
3988	5128	1299
3989	5129	1298
3990	5129	1296
3991	5130	1295
3992	5131	1294
3993	5131	1292
3994	5132	1291
3995	5133	1289
3996	5133	1288
3997	5134	1286
3998	5134	1285
3999	5136	1284
4000	5137	1282
4001	5137	1281
4002	5138	1279
4003	5139	1278
4004	5139	1276
4005	5140	1275
4006	5142	1274
4007	5143	1273
4008	5144	1271
4009	5144	1270
4010	5145	1268
4011	5146	1267
4012	5146	1265
4013	5147	1264
4014	5148	1263
4015	5149	1261
4016	5149	1260
4017	5150	1258
4018	5151	1257
4019	5152	1255
4020	5152	1254
4021	5153	1253
4022	5154	1251
4023	5155	1250
4024	5155	1248
4025	5156	1247
4026	5157	1246
4027	5158	1244
4028	5158	1243
4029	5159	1241
4030	5160	1240
4031	5161	1239
4032	5162	1237
4033	5162	1236
4034	5163	1234
4035	5164	1233
4036	5165	1232
4037	5165	1230
4038	5166	1229
4039	5166	1227
4040	5167	1226
4041	5168	1224
4042	5168	1223
4043	5169	1222
4044	5170	1220
4045	5170	1219
4046	5171	1217
4047	5172	1216
4048	5173	1215
4049	5174	1213
4050	5175	1212
4051	5177	1211
4052	5178	1210
4053	5179	1208
4054	5179	1207
4055	5180	1205
4056	5181	1204
4057	5181	1202
4058	5182	1201
4059	5183	1200
4060	5184	1198
4061	5184	1197
4062	5185	1195
4063	5186	1194
4064	5187	1193
4065	5187	1191
4066	5188	1190
4067	5189	1188
4068	5190	1187
4069	5191	1186
4070	5192	1184
4071	5193	1183
4072	5193	1182
4073	5194	1180
4074	5195	1179
4075	5196	1178
4076	5197	1176
4077	5198	1175
4078	5199	1173
4079	5199	1172
4080	5200	1171
4081	5201	1169
4082	5201	1168
4083	5202	1166
4084	5203	1165
4085	5203	1164
4086	5204	1162
4087	5204	1161
4088	5205	1159
4089	5206	1158
4090	5206	1156
4091	5208	1155
4092	5208	1154
4093	5209	1152
4094	5210	1151
4095	5210	1150
4096	5212	1148
4097	5213	1147
4098	5213	1146
4099	5214	1144
4100	5214	1143
4101	5215	1141
4102	5216	1140
4103	5216	1138
4104	5217	1137
4105	5218	1136
4106	5218	1134
4107	5219	1133
4108	5220	1132
4109	5221	1130
4110	5222	1129
4111	5222	1127
4112	5223	1126
4113	5224	1125
4114	5224	1123
4115	5225	1122
4116	5225	1120
4117	5226	1119
4118	5227	1117
4119	5227	1116
4120	5228	1115
4121	5228	1113
4122	5229	1112
4123	5229	1110
4124	5231	1109
4125	5232	1108
4126	5233	1106
4127	5234	1105
4128	5234	1104
4129	5235	1102
4130	5236	1101
4131	5236	1100
4132	5237	1098
4133	5238	1097
4134	5238	1095
4135	5239	1094
4136	5240	1093
4137	5240	1091
4138	5241	1090
4139	5242	1088
4140	5243	1087
4141	5244	1086
4142	5245	1085
4143	5245	1083
4144	5246	1082
4145	5247	1080
4146	5247	1079
4147	5248	1077
4148	5248	1076
4149	5249	1075
4150	5250	1073
4151	5251	1072
4152	5251	1071
4153	5252	1069
4154	5253	1068
4155	5253	1066
4156	5255	1065
4157	5256	1064
4158	5257	1063
4159	5258	1061
4160	5259	1060
4161	5260	1059
4162	5261	1057
4163	5261	1056
4164	5262	1055
4165	5263	1053
4166	5264	1052
4167	5265	1051
4168	5266	1049
4169	5267	1048
4170	5267	1047
4171	5268	1045
4172	5269	1044
4173	5270	1043
4174	5273	1042
4175	5274	1040
4176	5275	1039
4177	5276	1038
4178	5285	1038
4179	5286	1037
4180	5287	1035
4181	5288	1034
4182	5289	1033
4183	5301	1033
4184	5302	1032
4185	5302	1031
4186	5303	1029
4187	5304	1028
4188	5305	1027
4189	5310	1026
4190	5311	1025
4191	5313	1024
4192	5314	1022
4193	5314	1021
4194	5316	1020
4195	5317	1018
4196	5318	1017
4197	5318	1016
4198	5319	1014
4199	5321	1013
4200	5322	1012
4201	5323	1010
4202	5324	1009
4203	5326	1008
4204	5327	1007
4205	5328	1005
4206	5328	1004
4207	5329	1003
4208	5330	1001
4209	5369	1007
4210	5370	1006
4211	5372	1005
4212	5372	1003
4213	5373	1002
4214	5377	1001
4215	5378	1000
4216	5379	998
4217	5380	997
4218	5381	996
4219	5382	994
4220	5382	993
4221	5383	992
4222	5384	990
4223	5384	989
4224	5385	987
4225	5385	986
4226	5386	985
4227	5387	983
4228	5387	982
4229	5388	980
4230	5389	979
4231	5389	978
4232	5390	976
4233	5390	975
4234	5391	973
4235	5392	972
4236	5392	971
4237	5393	969
4238	5393	968
4239	5395	967
4240	5396	965
4241	5396	964
4242	5397	962
4243	5397	961
4244	5398	960
4245	5399	958
4246	5400	957
4247	5400	956
4248	5401	954
4249	5402	953
4250	5403	952
4251	5403	950
4252	5404	949
4253	5404	947
4254	5405	946
4255	5406	945
4256	5407	943
4257	5408	942
4258	5408	941
4259	5409	939
4260	5410	938
4261	5410	936
4262	5411	935
4263	5412	934
4264	5412	932
4265	5413	931
4266	5413	930
4267	5414	928
4268	5415	927
4269	5415	925
4270	5416	924
4271	5416	923
4272	5417	921
4273	5418	920
4274	5419	919
4275	5419	917
4276	5420	916
4277	5421	914
4278	5421	913
4279	5422	912
4280	5422	910
4281	5423	909
4282	5424	908
4283	5424	906
4284	5425	905
4285	5426	903
4286	5426	902
4287	5427	901
4288	5428	899
4289	5428	898
4290	5429	897
4291	5430	895
4292	5431	894
4293	5432	893
4294	5432	891
4295	5433	890
4296	5434	889
4297	5435	887
4298	5436	886
4299	5437	885
4300	5437	883
4301	5438	882
4302	5439	881
4303	5439	879
4304	5440	878
4305	5441	876
4306	5441	875
4307	5442	874
4308	5443	872
4309	5443	871
4310	5444	870
4311	5445	868
4312	5445	867
4313	5446	866
4314	5447	864
4315	5447	863
4316	5448	862
4317	5449	860
4318	5450	859
4319	5451	858
4320	5452	856
4321	5453	855
4322	5453	854
4323	5454	852
4324	5455	851
4325	5456	850
4326	5456	848
4327	5457	847
4328	5458	846
4329	5458	844
4330	5459	843
4331	5460	841
4332	5460	840
4333	5461	839
4334	5461	837
4335	5462	836
4336	5462	835
4337	5463	833
4338	5464	832
4339	5464	831
4340	5465	829
4341	5466	828
4342	5466	826
4343	5467	825
4344	5467	824
4345	5470	823
4346	5472	822
4347	5473	820
4348	5473	819
4349	5474	818
4350	5475	816
4351	5475	815
4352	5476	813
4353	5477	812
4354	5478	811
4355	5479	810
4356	5479	808
4357	5480	807
4358	5481	806
4359	5482	804
4360	5485	803
4361	5485	802
4362	5486	801
4363	5487	799
4364	5488	798
4365	5488	797
4366	5489	795
4367	5496	795
4368	5505	795
4369	5508	794
4370	5509	792
4371	5511	791
4372	5512	790
4373	5513	789
4374	5514	787
4375	5516	786
4376	5517	785
4377	5518	784
4378	5519	782
4379	5520	781
4380	5521	780
4381	5522	778
4382	5523	777
4383	5524	776
4384	5524	774
4385	5525	773
4386	5526	772
4387	5526	770
4388	5527	769
4389	5528	768
4390	5529	766
4391	5530	765
4392	5531	764
4393	5532	763
4394	5533	761
4395	5533	760
4396	5534	759
4397	5535	757
4398	5535	756
4399	5536	754
4400	5537	753
4401	5537	752
4402	5538	750
4403	5539	749
4404	5539	748
4405	5540	746
4406	5540	745
4407	5541	744
4408	5542	742
4409	5543	741
4410	5543	740
4411	5544	738
4412	5545	737
4413	5545	736
4414	5546	734
4415	5547	733
4416	5547	732
4417	5548	730
4418	5549	729
4419	5549	728
4420	5550	726
4421	5551	725
4422	5551	724
4423	5553	723
4424	5553	721
4425	5554	720
4426	5555	719
4427	5556	717
4428	5556	716
4429	5557	715
4430	5557	713
4431	5558	712
4432	5559	711
4433	5559	709
4434	5560	708
4435	5561	707
4436	5563	705
4437	5565	704
4438	5566	703
4439	5567	702
4440	5567	700
4441	5568	699
4442	5569	698
4443	5569	696
4444	5570	695
4445	5571	694
4446	5571	692
4447	5572	691
4448	5573	690
4449	5574	688
4450	5575	687
4451	5575	686
4452	5576	684
4453	5577	683
4454	5578	682
4455	5578	681
4456	5579	679
4457	5580	678
4458	5581	677
4459	5582	675
4460	5583	674
4461	5583	673
4462	5584	671
4463	5585	670
4464	5585	669
4465	5586	668
4466	5587	666
4467	5588	665
4468	5589	664
4469	5589	662
4470	5590	661
4471	5591	660
4472	5592	658
4473	5592	657
4474	5593	656
4475	5593	654
4476	5594	653
4477	5595	652
4478	5595	650
4479	5596	649
4480	5597	648
4481	5597	646
4482	5598	645
4483	5598	644
4484	5599	642
4485	5600	641
4486	5600	640
4487	5601	639
4488	5602	637
4489	5602	636
4490	5603	635
4491	5603	633
4492	5604	632
4493	5605	631
4494	5605	629
4495	5606	628
4496	5607	627
4497	5608	625
4498	5609	624
4499	5610	623
4500	5610	622
4501	5611	620
4502	5612	619
4503	5612	618
4504	5613	616
4505	5614	615
4506	5614	614
4507	5615	612
4508	5616	611
4509	5617	610
4510	5617	608
4511	5619	607
4512	5620	606
4513	5621	605
4514	5622	603
4515	5624	602
4516	5625	601
4517	5626	600
4518	5626	598
4519	5627	597
4520	5628	596
4521	5628	595
4522	5630	593
4523	5633	592
4524	5634	591
4525	5635	590
4526	5636	588
4527	5637	587
4528	5638	586
4529	5664	587
4530	5665	586
4531	5666	585
4532	5667	583
4533	5668	582
4534	5669	581
4535	5669	579
4536	5670	578
4537	5671	577
4538	5672	576
4539	5673	574
4540	5673	573
4541	5674	572
4542	5675	570
4543	5676	569
4544	5677	568
4545	5678	567
4546	5679	565
4547	5680	564
4548	5681	563
4549	5682	561
4550	5683	560
4551	5684	559
4552	5684	558
4553	5685	556
4554	5686	555
4555	5687	554
4556	5688	552
4557	5688	551
4558	5689	550
4559	5690	549
4560	5690	547
4561	5691	546
4562	5692	545
4563	5692	543
4564	5693	542
4565	5693	541
4566	5694	539
4567	5695	538
4568	5696	537
4569	5696	536
4570	5697	534
4571	5698	533
4572	5698	532
4573	5699	530
4574	5700	529
4575	5700	528
4576	5701	526
4577	5702	525
4578	5704	524
4579	5705	523
4580	5706	521
4581	5707	520
4582	5707	519
4583	5708	518
4584	5711	517
4585	5713	515
4586	5714	514
4587	5716	513
4588	5717	512
4589	5718	510
4590	5719	509
4591	5720	508
4592	5721	506
4593	5722	505
4594	5723	504
4595	5724	503
4596	5725	501
4597	5726	500
4598	5727	499
4599	5727	498
4600	5728	496
4601	5729	495
4602	5729	494
4603	5730	492
4604	5731	491
4605	5731	490
4606	5732	489
4607	5733	487
4608	5733	486
4609	5735	485
4610	5736	483
4611	5736	482
4612	5737	481
4613	5737	480
4614	5738	478
4615	5739	477
4616	5740	476
4617	5741	474
4618	5742	473
4619	5743	472
4620	5744	471
4621	5745	469
4622	5745	468
4623	5746	467
4624	5747	466
4625	5748	464
4626	5748	463
4627	5749	462
4628	5750	460
4629	5751	459
4630	5752	458
4631	5753	457
4632	5753	455
4633	5754	454
4634	5755	453
4635	5756	451
4636	5757	450
4637	5759	449
4638	5759	448
4639	5760	446
4640	5761	445
4641	5761	444
4642	5762	443
4643	5763	441
4644	5763	440
4645	5764	439
4646	5765	437
4647	5766	436
4648	5766	435
4649	5767	434
4650	5768	432
4651	5769	431
4652	5770	430
4653	5771	429
4654	5771	427
4655	5772	426
4656	5773	425
4657	5773	423
4658	5775	422
4659	5776	421
4660	5778	420
4661	5779	419
4662	5780	417
4663	5781	416
4664	5781	415
4665	5782	413
4666	5783	412
4667	5784	411
4668	5785	410
4669	5785	408
4670	5786	407
4671	5787	406
4672	5788	405
4673	5789	403
4674	5790	402
4675	5791	401
4676	5791	399
4677	5792	398
4678	5793	397
4679	5794	396
4680	5794	394
4681	5795	393
4682	5796	392
4683	5797	391
4684	5798	389
4685	5798	388
4686	5799	387
4687	5800	386
4688	5800	384
4689	5802	383
4690	5802	382
4691	5803	380
4692	5804	379
4693	5804	378
4694	5805	377
4695	5805	375
4696	5806	374
4697	5807	373
4698	5807	372
4699	5808	370
4700	5809	369
4701	5815	368
4702	5816	367
4703	5821	366
4704	5822	365
4705	5824	363
4706	5825	362
4707	5826	361
4708	5830	360
4709	5831	359
4710	5832	357
4711	5833	356
4712	5834	355
4713	5835	354
4714	5835	352
4715	5836	351
4716	5837	350
4717	5837	348
4718	5839	347
4719	5841	346
4720	5842	345
4721	5845	344
4722	5846	342
4723	5849	341
4724	5851	340
4725	5851	339
4726	5853	338
4727	5854	336
4728	5855	335
4729	5856	334
4730	5856	333
4731	5857	331
4732	5858	330
4733	5859	329
4734	5859	327
4735	5860	326
4736	5860	325
4737	5861	324
4738	5862	322
4739	5862	321
4740	5863	320
4741	5864	319
4742	5865	317
4743	5866	316
4744	5866	315
4745	5867	314
4746	5868	312
4747	5868	311
4748	5869	310
4749	5870	308
4750	5870	307
4751	5871	306
4752	5872	305
4753	5872	303
4754	5873	302
4755	5874	301
4756	5874	300
4757	5876	298
4758	5876	297
4759	5877	296
4760	5878	295
4761	5879	293
4762	5879	292
4763	5880	291
4764	5881	290
4765	5882	288
4766	5883	287
4767	5884	286
4768	5885	285
4769	5886	283
4770	5887	282
4771	5889	281
4772	5890	280
4773	5891	278
4774	5891	277
4775	5892	276
4776	5893	275
4777	5893	273
4778	5894	272
4779	5895	271
4780	5895	270
4781	5896	268
4782	5897	267
4783	5898	266
4784	5898	265
4785	5899	263
4786	5900	262
4787	5901	261
4788	5901	260
4789	5902	258
4790	5903	257
4791	5904	256
4792	5905	255
4793	5907	253
4794	5912	252
4795	5913	251
4796	5914	250
4797	5915	249
4798	5916	247
4799	5916	246
4800	5917	245
4801	5918	244
4802	5919	242
4803	5919	241
4804	5920	240
4805	5923	239
4806	5923	237
4807	5924	236
4808	5926	235
4809	5927	234
4810	5929	232
4811	5930	231
4812	5932	230
4813	5933	229
4814	5934	228
4815	5935	226
4816	5936	225
4817	5937	224
4818	5937	223
4819	5938	221
4820	5939	220
4821	5940	219
4822	5949	218
4823	5950	217
4824	5951	215
4825	5952	214
4826	5952	213
4827	5956	212
4828	5959	211
4829	5960	209
4830	5961	208
4831	5962	207
4832	5963	206
4833	5964	204
4834	5969	203
4835	5971	202
4836	5972	201
4837	5973	200
4838	5977	198
4839	5978	197
4840	5979	196
4841	5980	195
4842	5981	193
4843	5982	192
4844	5984	191
4845	5994	190
4846	5995	189
4847	5996	188
4848	5999	186
4849	6000	185
4850	6001	184
4851	6002	183
4852	6003	181
4853	6004	180
4854	6005	179
4855	6006	178
4856	6009	176
4857	6011	175
4858	6013	174
4859	6014	173
4860	6015	172
4861	6016	170
4862	6018	169
4863	6019	168
4864	6020	167
4865	6020	165
4866	6021	164
4867	6022	163
4868	6024	162
4869	6025	160
4870	6026	159
4871	6028	158
4872	6029	157
4873	6031	155
4874	6032	154
4875	6036	153
4876	6037	152
4877	6038	151
4878	6041	149
4879	6042	148
4880	6043	147
4881	6045	146
4882	6045	144
4883	6047	143
4884	6048	142
4885	6049	141
4886	6050	139
4887	6051	138
4888	6053	137
4889	6054	136
4890	6055	134
4891	6056	133
4892	6057	132
4893	6058	131
4894	6058	129
4895	6060	128
4896	6062	127
4897	6063	126
4898	6065	125
4899	6066	123
4900	6068	122
4901	6069	121
4902	6069	120
4903	6070	118
4904	6073	117
4905	6074	116
4906	6077	115
4907	6081	113
4908	6083	112
4909	6084	111
4910	6094	110
4911	6095	109
4912	6096	107
4913	6097	106
4914	6112	105
4915	6113	104
4916	6114	103
4917	6116	101
4918	6117	100
4919	6118	99
4920	6120	98
4921	6124	97
4922	6125	95
4923	6126	94
4924	6128	93
4925	6130	92
4926	6131	90
4927	6132	89
4928	6133	88
4929	6134	87
4930	6144	85
4931	6148	84
4932	6151	83
4933	6152	82
4934	6153	81
4935	6155	79
4936	6156	78
4937	6158	77
4938	6159	76
4939	6160	74
4940	6161	73
4941	6162	72
4942	6164	71
4943	6165	69
4944	6166	68
4945	6167	67
4946	6169	66
4947	6170	64
4948	6171	63
4949	6172	62
4950	6174	61
4951	6176	59
4952	6178	58
4953	6180	57
4954	6181	56
4955	6182	54
4956	6184	53
4957	6184	52
4958	6185	51
4959	6187	49
4960	6188	48
4961	6189	47
4962	6190	46
4963	6192	44
4964	6197	43
4965	6198	42
4966	6202	41
4967	6205	39
4968	6210	38
4969	6212	37
4970	6215	36
4971	6216	35
