iter	RMSE
2292	1.326176435
2293	1.32613799
2294	1.326099618
2295	1.326056665
2296	1.326021006
2297	1.325980165
2298	1.325950032
2299	1.32591926
2300	1.325893556
2301	1.325849485
2302	1.325801065
2303	1.325761818
2304	1.325722687
2305	1.325699162
2306	1.325674461
2307	1.325650902
2308	1.325626901
2309	1.325581228
2310	1.325542349
2311	1.325500059
2312	1.325456903
2313	1.325413379
2314	1.325369378
2315	1.325327775
2316	1.325283303
2317	1.325246416
2318	1.325220228
2319	1.325199616
2320	1.325159878
2321	1.32513659
2322	1.325091369
2323	1.325065562
2324	1.325017138
2325	1.324966355
2326	1.324926324
2327	1.324906084
2328	1.324875701
2329	1.324835294
2330	1.324813419
2331	1.324790594
2332	1.324747815
2333	1.324717501
2334	1.32467725
2335	1.324635261
2336	1.32459477
2337	1.324574011
2338	1.324537926
2339	1.324495338
2340	1.324478981
2341	1.32443837
2342	1.324392497
2343	1.324351815
2344	1.324320986
2345	1.324296581
2346	1.324257463
2347	1.324221319
2348	1.324209744
2349	1.324181998
2350	1.324156716
2351	1.324134743
2352	1.324105007
2353	1.324061293
2354	1.324015768
2355	1.323992754
2356	1.32394886
2357	1.323910744
2358	1.323890287
2359	1.32387246
2360	1.323851457
2361	1.323826067
2362	1.32379888
2363	1.323758311
2364	1.323731492
2365	1.323691311
2366	1.32365304
2367	1.323631716
2368	1.32360845
2369	1.323595887
2370	1.323575613
2371	1.323532357
2372	1.323501733
2373	1.323476555
2374	1.323452721
2375	1.32340958
2376	1.323377983
2377	1.323342733
2378	1.323315942
2379	1.32327443
2380	1.323235905
2381	1.323216302
2382	1.323186973
2383	1.3231694
2384	1.323150091
2385	1.323127308
2386	1.323102329
2387	1.323061976
2388	1.3230397
2389	1.323014404
2390	1.322974903
2391	1.322943994
2392	1.322919873
2393	1.322889981
2394	1.322851826
2395	1.322805858
2396	1.322767834
2397	1.322741759
2398	1.32271016
2399	1.322681075
2400	1.322670231
2401	1.322652258
2402	1.322620187
2403	1.322576383
2404	1.322555941
2405	1.322528554
2406	1.322483481
2407	1.322449228
2408	1.32240659
2409	1.322381005
2410	1.322350759
2411	1.3223205
2412	1.322280895
2413	1.322252238
2414	1.322207341
2415	1.32217871
2416	1.322158599
2417	1.322129628
2418	1.322105509
2419	1.322097665
2420	1.322052613
2421	1.322017144
2422	1.321987378
2423	1.321964512
2424	1.321928096
2425	1.321891874
2426	1.321868377
2427	1.321842914
2428	1.321818071
2429	1.321812115
2430	1.32179136
2431	1.321767314
2432	1.321733433
2433	1.321697273
2434	1.321673918
2435	1.321630508
2436	1.321591829
2437	1.321545677
2438	1.321506623
2439	1.321485895
2440	1.321449501
2441	1.321423646
2442	1.321395472
2443	1.321377144
2444	1.321347266
2445	1.321310586
2446	1.321272035
2447	1.321234089
2448	1.321209104
2449	1.321166865
2450	1.32114091
2451	1.321098966
2452	1.321080854
2453	1.321043049
2454	1.321015003
2455	1.321012501
2456	1.32097672
2457	1.320957399
2458	1.320928597
2459	1.320890715
2460	1.320862326
2461	1.320840517
2462	1.320797352
2463	1.320773471
2464	1.320745558
2465	1.320731239
2466	1.320691206
2467	1.320668243
2468	1.320640441
2469	1.320602478
2470	1.320581094
2471	1.320557646
2472	1.32051434
2473	1.320474103
2474	1.320448284
2475	1.320412156
2476	1.320368129
2477	1.320340553
2478	1.320324371
2479	1.320299729
2480	1.320278037
2481	1.320258325
2482	1.320233848
2483	1.320192451
2484	1.32017336
2485	1.320145243
2486	1.320122707
2487	1.320114404
2488	1.32009229
2489	1.320055085
2490	1.320031545
2491	1.31998586
2492	1.319953864
2493	1.319935393
2494	1.319897455
2495	1.31985968
2496	1.319840964
2497	1.319818014
2498	1.319801412
2499	1.319790083
2500	1.31975176
2501	1.319715001
2502	1.319692839
2503	1.319670777
2504	1.319651216
2505	1.319614698
2506	1.319592417
2507	1.319570857
2508	1.319544248
2509	1.31950787
2510	1.319480754
2511	1.3194458
2512	1.319410921
2513	1.319376179
2514	1.319355747
2515	1.319337328
2516	1.319299561
2517	1.319277145
2518	1.319246941
2519	1.319213648
2520	1.319176023
2521	1.319155026
2522	1.319147967
2523	1.319134288
2524	1.319099681
2525	1.319065312
2526	1.319019758
2527	1.318989881
2528	1.318968821
2529	1.318935809
2530	1.318915603
2531	1.318877533
2532	1.318840414
2533	1.318792901
2534	1.318758928
2535	1.318729329
2536	1.318702397
2537	1.318684105
2538	1.318646497
2539	1.318601166
2540	1.318563634
2541	1.318523316
2542	1.318503683
2543	1.318468433
2544	1.318424761
2545	1.318397495
2546	1.318365335
2547	1.31834712
2548	1.318309656
2549	1.318282952
2550	1.318247531
2551	1.318226077
2552	1.318184994
2553	1.318146077
2554	1.318123132
2555	1.318111974
2556	1.318094501
2557	1.318090573
2558	1.318060035
2559	1.318038282
2560	1.318004085
2561	1.317970825
2562	1.317953378
2563	1.317941986
2564	1.317920628
2565	1.317885124
2566	1.317847275
2567	1.317835784
2568	1.31780936
2569	1.317786241
2570	1.317745075
2571	1.31771663
2572	1.317689928
2573	1.317672015
2574	1.317631709
2575	1.317621291
2576	1.317611763
2577	1.317583843
2578	1.317574068
2579	1.317546284
2580	1.317503867
2581	1.317484066
2582	1.317450943
2583	1.317434616
2584	1.317422684
2585	1.317398284
2586	1.317360907
2587	1.317321099
2588	1.317284918
2589	1.317269413
2590	1.317247245
2591	1.317224011
2592	1.317201543
2593	1.317168458
2594	1.317139145
2595	1.317118638
2596	1.317085072
2597	1.317067505
2598	1.317033728
2599	1.317009
2600	1.316979426
2601	1.316939424
2602	1.3169279
2603	1.316917612
2604	1.316899808
2605	1.3168651
2606	1.316827863
2607	1.316794303
2608	1.316760152
2609	1.316725062
2610	1.316699472
2611	1.316664773
2612	1.31662653
2613	1.316606619
2614	1.316574151
2615	1.316551198
2616	1.316533849
2617	1.316512123
2618	1.316474993
2619	1.316459601
2620	1.316429398
2621	1.316393403
2622	1.316381527
2623	1.316372674
2624	1.31635022
2625	1.316330412
2626	1.316312054
2627	1.316275366
2628	1.316246089
2629	1.31621839
2630	1.31619265
2631	1.316161961
2632	1.31614271
2633	1.316117519
2634	1.316083506
2635	1.316074328
2636	1.316049505
2637	1.316038511
2638	1.316015773
2639	1.31599328
2640	1.315972724
2641	1.315954709
2642	1.315932198
2643	1.315908469
2644	1.315888291
2645	1.315861604
2646	1.315827596
2647	1.315785521
2648	1.31575744
2649	1.315741143
2650	1.31571976
2651	1.31567684
2652	1.315640507
2653	1.315636473
2654	1.315606432
2655	1.315586555
2656	1.315581617
2657	1.315542344
2658	1.315521909
2659	1.3154882
2660	1.315467662
2661	1.315449342
2662	1.315412538
2663	1.315387229
2664	1.315363358
2665	1.315335995
2666	1.315324458
2667	1.315299273
2668	1.315276291
2669	1.315245259
2670	1.315221392
2671	1.315211345
2672	1.315191939
2673	1.315170787
2674	1.315148875
2675	1.315136846
2676	1.315104111
2677	1.315083701
2678	1.315074065
2679	1.315037173
2680	1.31501173
2681	1.31498952
2682	1.314971932
2683	1.314949877
2684	1.314928067
2685	1.314898246
2686	1.314890335
2687	1.314862414
2688	1.314826718
2689	1.314801537
2690	1.314779912
2691	1.314743328
2692	1.31470708
2693	1.314673125
2694	1.314647764
2695	1.314622704
2696	1.314605854
2697	1.314589225
2698	1.314566199
2699	1.314549945
2700	1.314528503
2701	1.314507574
2702	1.314467926
2703	1.314451234
2704	1.314434202
2705	1.314417846
2706	1.314398844
2707	1.314372251
2708	1.314350689
2709	1.314329411
2710	1.314293327
2711	1.314273973
2712	1.314241124
2713	1.314218161
2714	1.314193936
2715	1.314174821
2716	1.314156601
2717	1.314124951
2718	1.314101743
2719	1.314072238
2720	1.314043706
2721	1.314012494
2722	1.313993547
2723	1.313975252
2724	1.313965213
2725	1.313942892
2726	1.313921549
2727	1.313901555
2728	1.313870848
2729	1.313861556
2730	1.313842152
2731	1.313827681
2732	1.313790858
2733	1.313762108
2734	1.313725348
2735	1.313714217
2736	1.313676142
2737	1.313655515
2738	1.313622332
2739	1.313584333
2740	1.313545966
2741	1.313543546
2742	1.313525849
2743	1.313501773
2744	1.31349514
2745	1.313471223
2746	1.313442674
2747	1.313412793
2748	1.313380185
2749	1.313358169
2750	1.31333378
2751	1.313297117
2752	1.31327413
2753	1.313255306
2754	1.313239309
2755	1.313202712
2756	1.313182393
2757	1.313165668
2758	1.313135861
2759	1.313109379
2760	1.313089274
2761	1.313068056
2762	1.313027626
2763	1.312988906
2764	1.312957924
2765	1.312933727
2766	1.312913579
2767	1.312892893
2768	1.312869214
2769	1.312845108
2770	1.312816269
2771	1.312800558
2772	1.312788476
2773	1.312759056
2774	1.312730212
2775	1.3126937
2776	1.312676263
2777	1.312660502
2778	1.312628919
2779	1.312593088
2780	1.312566528
2781	1.312532089
2782	1.312514195
2783	1.312490729
2784	1.312460568
2785	1.312441847
2786	1.312412078
2787	1.312398482
2788	1.31237207
2789	1.312348358
2790	1.312319285
2791	1.312302626
2792	1.312270301
2793	1.312238957
2794	1.312212655
2795	1.312182606
2796	1.312157629
2797	1.31212743
2798	1.312108549
2799	1.312101995
2800	1.312091173
2801	1.312067202
2802	1.312031761
2803	1.312029268
2804	1.312006068
2805	1.311983924
2806	1.311953867
2807	1.311924812
2808	1.311907664
2809	1.311896578
2810	1.311876053
2811	1.311841254
2812	1.311811758
2813	1.31178341
2814	1.31175533
2815	1.311746698
2816	1.311730405
2817	1.311698576
2818	1.3116639
2819	1.311642676
2820	1.311608762
2821	1.311594074
2822	1.311574347
2823	1.311547077
2824	1.311528553
2825	1.311508772
2826	1.31149831
2827	1.311475086
2828	1.311446521
2829	1.311411548
2830	1.311397053
2831	1.311368061
2832	1.311329195
2833	1.311290402
2834	1.311267522
2835	1.311252329
2836	1.311237358
2837	1.311200965
2838	1.311185918
2839	1.311174539
2840	1.311157437
2841	1.311128608
2842	1.311106327
2843	1.311073018
2844	1.311054692
2845	1.311036392
2846	1.311014661
2847	1.31099972
2848	1.310973097
2849	1.310952739
2850	1.310927485
2851	1.310920819
2852	1.3108997
2853	1.310872706
2854	1.310854331
2855	1.310836904
2856	1.310799079
2857	1.310773393
2858	1.310751347
2859	1.310734311
2860	1.31071622
2861	1.310695604
2862	1.310668845
2863	1.310622931
2864	1.310593999
2865	1.310581576
2866	1.310558608
2867	1.310531015
2868	1.310517651
2869	1.310480775
2870	1.310461916
2871	1.310427517
2872	1.310416913
2873	1.31040237
2874	1.310399055
2875	1.310384228
2876	1.310368312
2877	1.3103507
2878	1.310323626
2879	1.310297075
2880	1.310270136
2881	1.310251882
2882	1.310232162
2883	1.310205049
2884	1.310182855
2885	1.310142833
2886	1.310114926
2887	1.310100558
2888	1.310073159
2889	1.310050752
2890	1.310034288
2891	1.310027969
2892	1.310011427
2893	1.309995097
2894	1.309962535
2895	1.309949517
2896	1.309913292
2897	1.309900908
2898	1.309882179
2899	1.309845944
2900	1.309817272
2901	1.309801177
2902	1.309782428
2903	1.309765529
2904	1.309734268
2905	1.309718142
2906	1.309701623
2907	1.30966951
2908	1.309650851
2909	1.30962143
2910	1.309593604
2911	1.309577674
2912	1.309561708
2913	1.309548812
2914	1.309497552
2915	1.309474013
2916	1.309455959
2917	1.309419807
2918	1.309405794
2919	1.309385663
2920	1.309364533
2921	1.309331703
2922	1.309315757
2923	1.309297208
2924	1.309285089
2925	1.309276813
2926	1.309251014
2927	1.309238553
2928	1.309224427
2929	1.309187882
2930	1.309148996
2931	1.309134755
2932	1.309116844
2933	1.309091595
2934	1.30907449
2935	1.309054997
2936	1.309026639
2937	1.309016725
2938	1.308998933
2939	1.308980649
2940	1.308950787
2941	1.308918464
2942	1.308908769
2943	1.308871014
2944	1.308862583
2945	1.308836694
2946	1.308816281
2947	1.308777566
2948	1.308749631
2949	1.308723333
2950	1.308687281
2951	1.308677351
2952	1.308649834
2953	1.308626363
2954	1.308606883
2955	1.308591318
2956	1.308573891
2957	1.308554586
2958	1.30854378
2959	1.308528254
2960	1.308508119
2961	1.308491867
2962	1.308454537
2963	1.308418337
2964	1.308406614
2965	1.308400506
2966	1.308373211
2967	1.308359011
2968	1.308345081
2969	1.308322906
2970	1.308313191
2971	1.308287955
2972	1.308252026
2973	1.308233691
2974	1.308211603
2975	1.308189547
2976	1.308162319
2977	1.308137199
2978	1.308113254
2979	1.308087477
2980	1.308073495
2981	1.308059739
2982	1.308045476
2983	1.308027885
2984	1.30799554
2985	1.307974159
2986	1.307940887
2987	1.30793134
2988	1.307895544
2989	1.307870328
2990	1.307846819
2991	1.307826146
2992	1.307790372
2993	1.307754667
2994	1.307736039
2995	1.307709423
2996	1.307693761
2997	1.307677741
2998	1.307660932
2999	1.307645296
3000	1.307628883
3001	1.30760272
3002	1.307592346
3003	1.3075777
3004	1.307563972
3005	1.307553264
3006	1.307538809
3007	1.307510279
3008	1.307482262
3009	1.307461812
3010	1.307423582
3011	1.307403145
3012	1.307378136
3013	1.307360958
3014	1.307331629
3015	1.307306749
3016	1.307289004
3017	1.307253341
3018	1.307227889
3019	1.307217402
3020	1.307199518
3021	1.30718001
3022	1.307154225
3023	1.307142829
3024	1.307125883
3025	1.307107781
3026	1.307083705
3027	1.307070903
3028	1.307051487
3029	1.307032904
3030	1.307012043
3031	1.306988783
3032	1.306967982
3033	1.306947293
3034	1.30691692
3035	1.306901905
3036	1.306880729
3037	1.306866228
3038	1.306844599
3039	1.306813878
3040	1.306794807
3041	1.306774112
3042	1.306767563
3043	1.306742841
3044	1.306722199
3045	1.306686062
3046	1.306668773
3047	1.306656975
3048	1.306622402
3049	1.306599352
3050	1.306571219
3051	1.306554159
3052	1.306528666
3053	1.306506513
3054	1.306495883
3055	1.306480567
3056	1.306464886
3057	1.306429398
3058	1.306385396
3059	1.306361657
3060	1.306339594
3061	1.306311949
3062	1.306302419
3063	1.306278433
3064	1.306260186
3065	1.306246346
3066	1.30623393
3067	1.306218955
3068	1.306204261
3069	1.306186884
3070	1.306164276
3071	1.306144095
3072	1.306128388
3073	1.306108004
3074	1.306090891
3075	1.306065041
3076	1.306043163
3077	1.306027903
3078	1.306001346
3079	1.305987124
3080	1.305961362
3081	1.305947236
3082	1.305921998
3083	1.305900109
3084	1.30588256
3085	1.305872328
3086	1.305856309
3087	1.305849814
3088	1.305817863
3089	1.305793581
3090	1.305772588
3091	1.305743712
3092	1.3057068
3093	1.305698427
3094	1.305666664
3095	1.305648871
3096	1.305640032
3097	1.30561531
3098	1.305592476
3099	1.305557651
3100	1.305536173
3101	1.305508199
3102	1.305490139
3103	1.305471381
3104	1.305452874
3105	1.305421691
3106	1.305410712
3107	1.305396978
3108	1.305379337
3109	1.305364537
3110	1.305334773
3111	1.305319431
3112	1.305299542
3113	1.305293196
3114	1.305270263
3115	1.305255424
3116	1.305234183
3117	1.305203265
3118	1.305189189
3119	1.305175706
3120	1.305147523
3121	1.305134808
3122	1.30511693
3123	1.305100189
3124	1.305083085
3125	1.305048498
3126	1.305032815
3127	1.305008468
3128	1.304993225
3129	1.304955288
3130	1.304935416
3131	1.304925532
3132	1.304910234
3133	1.304877712
3134	1.304874809
3135	1.304856271
3136	1.304843643
3137	1.304809754
3138	1.304795032
3139	1.304778908
3140	1.304766458
3141	1.30476437
3142	1.304760477
3143	1.304751374
3144	1.304728635
3145	1.304724699
3146	1.304700971
3147	1.304686048
3148	1.30466841
3149	1.304652986
3150	1.304630747
3151	1.304618722
3152	1.304609383
3153	1.304597578
3154	1.304562312
3155	1.304551548
3156	1.304531452
3157	1.304511282
3158	1.304487195
3159	1.304477379
3160	1.304454493
3161	1.304429578
3162	1.304414478
3163	1.304384982
3164	1.304374353
3165	1.304351393
3166	1.304337079
3167	1.304317632
3168	1.304296033
3169	1.304284877
3170	1.304262442
3171	1.304230918
3172	1.304207515
3173	1.30419204
3174	1.304177583
3175	1.304156187
3176	1.304135869
3177	1.304105751
3178	1.304087546
3179	1.304080896
3180	1.304061518
3181	1.304026899
3182	1.303999197
3183	1.303969975
3184	1.303948934
3185	1.303943919
3186	1.303922388
3187	1.303905807
3188	1.303874052
3189	1.30385789
3190	1.303851831
3191	1.303825756
3192	1.303806288
3193	1.303793631
3194	1.303778469
3195	1.303760313
3196	1.303741719
3197	1.303711428
3198	1.303698813
3199	1.303688905
3200	1.303673066
3201	1.30365566
3202	1.303635253
3203	1.303602039
3204	1.303594749
3205	1.303575383
3206	1.303558683
3207	1.303542956
3208	1.303506293
3209	1.30348785
3210	1.303473069
3211	1.303464653
3212	1.303439074
3213	1.303419135
3214	1.303403813
3215	1.303390483
3216	1.303375599
3217	1.303360488
3218	1.303348497
3219	1.303331357
3220	1.3033153
3221	1.303301157
3222	1.303289188
3223	1.303263517
3224	1.303254626
3225	1.3032279
3226	1.303203041
3227	1.303168786
3228	1.303147021
3229	1.303130464
3230	1.303117158
3231	1.303087113
3232	1.303063363
3233	1.303053768
3234	1.303019718
3235	1.303012182
3236	1.302987195
3237	1.302968091
3238	1.302946662
3239	1.302913633
3240	1.302906118
3241	1.302887987
3242	1.302873934
3243	1.3028639
3244	1.302846701
3245	1.302838316
3246	1.30280863
3247	1.302796908
3248	1.302781533
3249	1.302766937
3250	1.302747209
3251	1.302736265
3252	1.302713383
3253	1.302703153
3254	1.302691365
3255	1.302657118
3256	1.302623506
3257	1.30260744
3258	1.302591965
3259	1.302583029
3260	1.302571417
3261	1.302561169
3262	1.302546075
3263	1.302518024
3264	1.30249928
3265	1.302481865
3266	1.30246728
3267	1.302448507
3268	1.302413589
3269	1.302390546
3270	1.302356969
3271	1.302329793
3272	1.302317631
3273	1.302293786
3274	1.302272356
3275	1.302246699
3276	1.30222556
3277	1.302201434
3278	1.30217459
3279	1.302158968
3280	1.302126432
3281	1.302112113
3282	1.302094123
3283	1.302068646
3284	1.302058509
3285	1.302042719
3286	1.302026688
3287	1.302016433
3288	1.301966589
3289	1.30194233
3290	1.301925106
3291	1.30190978
3292	1.30189779
3293	1.301888984
3294	1.30186523
3295	1.301846981
3296	1.301835769
3297	1.30180274
3298	1.301766512
3299	1.301744527
3300	1.301733007
3301	1.301699839
3302	1.301666734
3303	1.301652745
3304	1.30163353
3305	1.301622861
3306	1.301607931
3307	1.301603524
3308	1.301583422
3309	1.301547355
3310	1.301536162
3311	1.301500898
3312	1.301477095
3313	1.301448782
3314	1.301420347
3315	1.301395878
3316	1.30136814
3317	1.301348116
3318	1.301327029
3319	1.301305653
3320	1.301286299
3321	1.301266655
3322	1.301232333
3323	1.30122276
3324	1.301210841
3325	1.301192876
3326	1.301177259
3327	1.301169856
3328	1.301146545
3329	1.301142656
3330	1.301123673
3331	1.301110441
3332	1.301094417
3333	1.301061441
3334	1.301027182
3335	1.301008247
3336	1.301003142
3337	1.300970132
3338	1.300960786
3339	1.300941898
3340	1.300915679
3341	1.300899529
3342	1.300888792
3343	1.300876044
3344	1.300852476
3345	1.300820565
3346	1.300798242
3347	1.300773004
3348	1.300753193
3349	1.300718439
3350	1.300685983
3351	1.300678364
3352	1.300662507
3353	1.300651898
3354	1.300623938
3355	1.300608603
3356	1.300599165
3357	1.300571571
3358	1.300536884
3359	1.300509846
3360	1.300486097
3361	1.300460467
3362	1.300444093
3363	1.300421185
3364	1.300404843
3365	1.300400837
3366	1.30038348
3367	1.300372768
3368	1.300359547
3369	1.300335415
3370	1.300313905
3371	1.300299105
3372	1.300285426
3373	1.300275138
3374	1.300260958
3375	1.300250919
3376	1.300238429
3377	1.300225599
3378	1.300200286
3379	1.300186702
3380	1.30017603
3381	1.300164655
3382	1.300154874
3383	1.300144137
3384	1.300124134
3385	1.300092521
3386	1.300074238
3387	1.300055624
3388	1.300042092
3389	1.30002621
3390	1.299999455
3391	1.29996754
3392	1.299956598
3393	1.299946706
3394	1.299936263
3395	1.299906208
3396	1.299891421
3397	1.299870694
3398	1.299849941
3399	1.299836409
3400	1.299820949
3401	1.299806362
3402	1.299774951
3403	1.299760003
3404	1.299750771
3405	1.299732405
3406	1.299717707
3407	1.299706391
3408	1.299694087
3409	1.299681557
3410	1.299677958
3411	1.29966132
3412	1.299647905
3413	1.299613519
3414	1.299600441
3415	1.299586022
3416	1.299573307
3417	1.299564478
3418	1.299554392
3419	1.299547314
3420	1.29954089
3421	1.299529431
3422	1.299517768
3423	1.299485069
3424	1.299468651
3425	1.299442305
3426	1.299428122
3427	1.299393582
3428	1.29937825
3429	1.299367595
3430	1.299362624
3431	1.299328161
3432	1.299312145
3433	1.299294829
3434	1.299284893
3435	1.299265159
3436	1.299247674
3437	1.299233116
3438	1.299221268
3439	1.299201289
3440	1.299185022
3441	1.299166345
3442	1.299148884
3443	1.299135378
3444	1.299124948
3445	1.299093303
3446	1.29907219
3447	1.29905852
3448	1.299041933
3449	1.299007594
3450	1.298992852
3451	1.298981642
3452	1.298968469
3453	1.298951928
3454	1.298942176
3455	1.298932034
3456	1.298917945
3457	1.298907157
3458	1.2988956
3459	1.298868024
3460	1.298856776
3461	1.298840928
3462	1.298814232
3463	1.298799263
3464	1.298783808
3465	1.298770343
3466	1.29875474
3467	1.298739415
3468	1.298719163
3469	1.298710108
3470	1.298695734
3471	1.298663761
3472	1.298646553
3473	1.29863094
3474	1.298616674
3475	1.298593874
3476	1.298579071
3477	1.298560267
3478	1.298549925
3479	1.298528041
3480	1.298516163
3481	1.298501167
3482	1.298485909
3483	1.298479363
3484	1.298452926
3485	1.298435806
3486	1.298415028
3487	1.298400918
3488	1.29838383
3489	1.298369273
3490	1.298359709
3491	1.298351197
3492	1.298346284
3493	1.298332057
3494	1.298321794
3495	1.298316666
3496	1.298289499
3497	1.298271212
3498	1.298260957
3499	1.298245206
3500	1.298233672
3501	1.298207405
3502	1.298193364
3503	1.298173903
3504	1.298162189
3505	1.298140999
3506	1.298127406
3507	1.298104606
3508	1.298090568
3509	1.298076015
3510	1.298044279
3511	1.298018601
3512	1.298006376
3513	1.297986671
3514	1.297976874
3515	1.297962368
3516	1.297928265
3517	1.297907662
3518	1.297896396
3519	1.297879474
3520	1.29786244
3521	1.297844581
3522	1.297817347
3523	1.297794172
3524	1.297760147
3525	1.297733094
3526	1.297718841
3527	1.297692019
3528	1.29766141
3529	1.297645166
3530	1.297623268
3531	1.297610906
3532	1.297594059
3533	1.29756771
3534	1.297564727
3535	1.297548423
3536	1.297526452
3537	1.297509824
3538	1.297494187
3539	1.297475478
3540	1.297466087
3541	1.297447899
3542	1.297435167
3543	1.297426331
3544	1.297392392
3545	1.297386268
3546	1.297377689
3547	1.297365575
3548	1.297358445
3549	1.297339362
3550	1.297322719
3551	1.297309148
3552	1.297285555
3553	1.297271765
3554	1.297258555
3555	1.29723194
3556	1.297200587
3557	1.297193567
3558	1.297175943
3559	1.297134582
3560	1.297119035
3561	1.297109489
3562	1.297099537
3563	1.297066577
3564	1.297051904
3565	1.297031343
3566	1.297014735
3567	1.296997343
3568	1.296980151
3569	1.296971905
3570	1.296941626
3571	1.296924826
3572	1.296893646
3573	1.296875399
3574	1.296864285
3575	1.296848762
3576	1.296833618
3577	1.296812396
3578	1.296793705
3579	1.296775624
3580	1.296764091
3581	1.296738432
3582	1.296724555
3583	1.296690782
3584	1.296668335
3585	1.296656424
3586	1.296639775
3587	1.296622753
3588	1.296611344
3589	1.296600954
3590	1.296589559
3591	1.296572484
3592	1.296542509
3593	1.296518599
3594	1.29650014
3595	1.296486339
3596	1.296470771
3597	1.296459647
3598	1.296446048
3599	1.296420561
3600	1.296408598
3601	1.296393019
3602	1.296371588
3603	1.296359714
3604	1.296339443
3605	1.296305762
3606	1.296290087
3607	1.296275104
3608	1.296241494
3609	1.296219542
3610	1.296194783
3611	1.296174797
3612	1.296159849
3613	1.296132792
3614	1.29611912
3615	1.29610301
3616	1.296086106
3617	1.296055274
3618	1.296016056
3619	1.295990033
3620	1.295967956
3621	1.295938567
3622	1.295921843
3623	1.295909889
3624	1.295898845
3625	1.295878731
3626	1.295865848
3627	1.295859825
3628	1.295848633
3629	1.295828528
3630	1.295814724
3631	1.295798836
3632	1.295782106
3633	1.295767275
3634	1.295753928
3635	1.295731157
3636	1.295720903
3637	1.295694943
3638	1.295681183
3639	1.295663567
3640	1.295643568
3641	1.295613928
3642	1.295600742
3643	1.295568329
3644	1.295535396
3645	1.295520111
3646	1.295510042
3647	1.295496775
3648	1.29548596
3649	1.295480734
3650	1.295455227
3651	1.295435764
3652	1.295402325
3653	1.295392558
3654	1.29537821
3655	1.295353979
3656	1.295349433
3657	1.295316639
3658	1.29529094
3659	1.295267118
3660	1.29524116
3661	1.295233178
3662	1.295212656
3663	1.295197307
3664	1.295176386
3665	1.295157251
3666	1.295152136
3667	1.295137388
3668	1.29510988
3669	1.295090492
3670	1.295069833
3671	1.29505786
3672	1.295038127
3673	1.295017693
3674	1.295005308
3675	1.294996687
3676	1.29498793
3677	1.294954586
3678	1.294937355
3679	1.294919729
3680	1.294907806
3681	1.29487838
3682	1.294854307
3683	1.294821023
3684	1.294809714
3685	1.294798682
3686	1.294779455
3687	1.294775896
3688	1.294760766
3689	1.294746758
3690	1.294735809
3691	1.294702611
3692	1.294693769
3693	1.294668476
3694	1.294648076
3695	1.294635229
3696	1.294611678
3697	1.294581436
3698	1.294570667
3699	1.294555842
3700	1.294542216
3701	1.294520054
3702	1.294510942
3703	1.294498327
3704	1.294486681
3705	1.294470627
3706	1.294456793
3707	1.294438782
3708	1.294424534
3709	1.29441176
3710	1.294396704
3711	1.294384087
3712	1.294359783
3713	1.294345847
3714	1.294341291
3715	1.294308204
3716	1.294292782
3717	1.294272609
3718	1.294239598
3719	1.29422016
3720	1.294201162
3721	1.294190974
3722	1.294169397
3723	1.294154777
3724	1.29414628
3725	1.294114677
3726	1.294100852
3727	1.294095954
3728	1.294065657
3729	1.294040717
3730	1.294027201
3731	1.294013784
3732	1.294002163
3733	1.293987689
3734	1.293977497
3735	1.293948439
3736	1.293916737
3737	1.293911229
3738	1.293887281
3739	1.293868872
3740	1.293856865
3741	1.293844837
3742	1.293835296
3743	1.293824231
3744	1.293816408
3745	1.293803505
3746	1.293787347
3747	1.293770672
3748	1.293761318
3749	1.293753161
3750	1.293749023
3751	1.293744363
3752	1.293726777
3753	1.293709134
3754	1.2936693
3755	1.293655576
3756	1.29364199
3757	1.293609395
3758	1.293594374
3759	1.293578073
3760	1.293565484
3761	1.293548693
3762	1.293544777
3763	1.293532017
3764	1.293527072
3765	1.29351302
3766	1.29349558
3767	1.293481249
3768	1.293451344
3769	1.293439968
3770	1.293432065
3771	1.293427534
3772	1.293414024
3773	1.29338116
3774	1.293367321
3775	1.293356858
3776	1.293350239
3777	1.293333754
3778	1.293323271
3779	1.293311599
3780	1.293279691
3781	1.293249879
3782	1.293236432
3783	1.293221734
3784	1.29320984
3785	1.293186209
3786	1.293172629
3787	1.293151019
3788	1.293130923
3789	1.293106449
3790	1.293082323
3791	1.293066806
3792	1.293052719
3793	1.293035221
3794	1.293029146
3795	1.293021799
3796	1.293010459
3797	1.292985565
3798	1.29297277
3799	1.292954255
3800	1.292940551
3801	1.292907788
3802	1.29289256
3803	1.292862948
3804	1.292848242
3805	1.292833043
3806	1.292818036
3807	1.29280603
3808	1.292798279
3809	1.292768402
3810	1.292758871
3811	1.292746727
3812	1.292740272
3813	1.292719293
3814	1.292708949
3815	1.292699577
3816	1.292668532
3817	1.292661098
3818	1.292628432
3819	1.292613912
3820	1.292601604
3821	1.292584172
3822	1.29257253
3823	1.292553333
3824	1.292533718
3825	1.292519757
3826	1.29251108
3827	1.292490608
3828	1.292461104
3829	1.292445947
3830	1.292431481
3831	1.292421893
3832	1.292403839
3833	1.292393547
3834	1.292389445
3835	1.292380074
3836	1.292366852
3837	1.292343988
3838	1.29231292
3839	1.29230227
3840	1.292290083
3841	1.292275664
3842	1.292264508
3843	1.292259418
3844	1.292236443
3845	1.292220779
